Filename,Unnamed: 0,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025078924-0120-s_lc.fits,78,TIC 25078924,995.6373524132083,0.15888105339712744,5,5,1,,EB,[5.00751678 5.33862318 5.3655071  5.1503521  5.34382375]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025117242-0120-s_lc.fits,18,TIC 25117242,98.2056042816693,0.051679436398716264,6,4,2,,notEB,[5.4588576  3.90604055 6.46933631 3.48236066 4.42313382]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025134376-0120-s_lc.fits,14,TIC 25134376,459.1555414692977,0.025284957243282332,7,6,1,,notEB,[6.70299615 6.56023311 7.25610593 6.76379728 6.70951748]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025155310-0120-s_lc.fits,3,TIC 25155310,104.27035596118422,0.13040657044295778,5,3,1,,notEB,[3.91264433 2.62917835 5.74752736 3.01941562 2.4510718 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000030313682-0120-s_lc.fits,10,TIC 30313682,3262.287449003728,0.4912582751633299,4,4,0,,EB,[4.3583083 4.355913  4.419434  4.380217  4.3676543]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000031273263-0120-s_lc.fits,28,TIC 31273263,968.6382259527996,0.05743300428606385,13,13,0,,EB,[13.261622 13.234939 13.472663 13.219995 13.157863]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000032150630-0120-s_lc.fits,68,TIC 32150630,898.1485742940354,0.15260107021205532,6,5,1,,EB,[6.09640995 5.8436143  6.26184428 5.95031292 5.95352923]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038574307-0120-s_lc.fits,51,TIC 38574307,203.25738974447071,0.07113759429341206,4,3,0,,notEB,[3.6833942 3.7728484 4.2245145 3.8320537 3.3488457]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038586438-0120-s_lc.fits,27,TIC 38586438,1280.7104201045688,0.08737146679757916,5,5,1,,EB,[5.30195152 5.26489868 5.64504675 5.28338885 5.57104651]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038699658-0120-s_lc.fits,100,TIC 38699658,164.76622423598155,0.029473521036229425,17,9,1,,EB,[ 1.24759102 16.47219632 17.48886975 10.70637923  2.04048004]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038846515-0120-s_lc.fits,24,TIC 38846515,103.93204816022295,0.13993575585495951,5,3,1,,notEB,[3.29886346 3.28979417 5.50787219 2.54056605 3.35635225]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000040716679-0120-s_lc.fits,63,TIC 40716679,216.4686164821446,0.07643820237559891,6,3,0,,notEB,[2.2740967 6.171029  6.6268234 0.6299066 2.669372 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055295028-0120-s_lc.fits,39,TIC 55295028,73.65922808234441,0.0954236585361895,5,5,2,,notEB,[5.19467757 5.60635885 5.76701953 5.69733886 5.24585653]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055384162-0120-s_lc.fits,9,TIC 55384162,146.8335058700217,0.06496652158266908,15,5,2,,notEB,[ 3.41086912  2.42386041 15.32944476  7.48267677  0.62910772]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055404385-0120-s_lc.fits,47,TIC 55404385,9075.526370000971,0.28000788284128986,7,7,0,,EB,[7.204546  7.187732  7.2131777 7.204712  7.1563168]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055497281-0120-s_lc.fits,30,TIC 55497281,16271.99563368205,0.35063370521410386,10,10,0,,EB,[10.086678 10.086278 10.101578 10.087124 10.075414]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055524055-0120-s_lc.fits,32,TIC 55524055,871.7488078593767,0.1901496777064041,7,7,1,,EB,[7.75753051 7.7007617  7.93555564 7.59535671 7.59976084]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055652785-0120-s_lc.fits,57,TIC 55652785,2693.564756745593,0.4425583938731046,3,3,0,,EB,[3.8146849 3.8209968 3.9234996 3.8003964 3.7287169]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055659311-0120-s_lc.fits,0,TIC 55659311,2816.0651555651148,0.3978860322468212,9,9,0,,EB,[9.043446 8.97997  9.050913 9.033577 8.959433]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000140659980-0120-s_lc.fits,83,TIC 140659980,971.7962309569665,0.2841813844760713,9,9,1,,EB,[9.28975864 9.10964784 9.39705657 9.31161747 9.20447924]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141268467-0120-s_lc.fits,46,TIC 141268467,41619.5547720832,0.41806511191399454,5,5,0,,EB,[5.440914  5.4618716 5.472024  5.456766  5.4343476]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141622065-0120-s_lc.fits,21,TIC 141622065,6143.934296486414,0.6033808638689983,3,3,0,,EB,[3.3413172 3.278394  3.3944182 3.3203483 3.2988017]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141809359-0120-s_lc.fits,5,TIC 141809359,160.80315686986026,0.1392203988658053,10,9,1,,EB,[ 9.6853465   8.93490652 10.57740329  8.16669431  8.27781647]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000142148228-0120-s_lc.fits,34,TIC 142148228,234.1882768227256,0.08932238737913026,5,4,1,,notEB,[4.76832361 4.80402794 5.5062701  4.65303904 4.64441192]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149176305-0120-s_lc.fits,29,TIC 149176305,279.5798934539913,0.2879749225291543,4,3,0,,notEB,[3.432973  3.6273825 4.4761796 3.0880291 2.44649  ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149473467-0120-s_lc.fits,69,TIC 149473467,12642.632954868091,0.4643928219831912,3,3,0,,EB,[3.4619012 3.4808514 3.502706  3.4837432 3.4878135]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149542947-0120-s_lc.fits,85,TIC 149542947,234.8243954765816,0.08855459831413094,14,4,0,,notEB,[ 2.7169306  1.9943721 14.921321   0.5975212  1.2116901]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149603524-0120-s_lc.fits,81,TIC 149603524,302.94829204048284,0.28756370777592616,6,5,1,,notEB,[5.68758166 5.79617297 6.38606737 5.27658384 5.94591734]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149989242-0120-s_lc.fits,58,TIC 149989242,120.70539467874828,0.276051910712921,3,3,0,,notEB,[3.3415463 3.451188  3.6324284 3.0026283 3.3430283]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150098777-0120-s_lc.fits,91,TIC 150098777,112.71526723548916,0.008918352587335938,25,8,1,,EB,[-1.13591259  3.04377871 25.29339729  8.46663413  4.97394567]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150274386-0120-s_lc.fits,11,TIC 150274386,110.49012128366763,0.08178512370260177,4,3,0,,notEB,[2.0698907 2.4921021 4.1353483 3.4354277 2.3836994]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150392584-0120-s_lc.fits,52,TIC 150392584,101.08308491572464,0.10158316269347364,5,3,0,,notEB,[2.3384027 4.899096  5.604894  3.5387907 1.6861851]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150431920-0120-s_lc.fits,6,TIC 150431920,229.03705687211274,0.11332504825674702,9,5,0,,notEB,[1.4575479 5.930049  9.671425  6.1827335 3.4301648]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150442264-0120-s_lc.fits,15,TIC 150442264,4381.113808832989,0.6560431098486659,3,3,0,,EB,[3.9387448 3.9345586 3.9866714 3.9820685 3.9730546]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167126852-0120-s_lc.fits,55,TIC 167126852,68.81178941300129,0.020165100268330696,16,7,2,,EB,[ 2.26597605  9.63869414 16.59192466  7.42765154 -0.24785806]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167304735-0120-s_lc.fits,41,TIC 167304735,672.5522013177919,0.006264369863800982,10,9,1,,EB,[ 7.62056866  9.57214391 10.83448313  8.87917965 10.08632702]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167692429-0120-s_lc.fits,45,TIC 167692429,2045.3566770270565,0.4226231990502993,7,7,0,,EB,[7.41946   7.462641  7.4648013 7.290288  7.37102  ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000220474209-0120-s_lc.fits,50,TIC 220474209,1254.0102585306304,0.14193821479670896,4,4,1,,EB,[4.68935429 4.78179177 4.95261213 4.73995847 4.78291037]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260161144-0120-s_lc.fits,20,TIC 260161144,12901.042549801006,0.346873513604888,4,4,0,,EB,[4.440113 4.466521 4.489479 4.452756 4.468264]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260502102-0120-s_lc.fits,76,TIC 260502102,1065.10879689488,0.25549166294528874,8,7,1,,EB,[7.87581174 7.80872683 8.03444616 8.00433026 7.86613298]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260504147-0120-s_lc.fits,19,TIC 260504147,5332.680876632356,0.3724180220464448,7,7,0,,EB,[7.4014716 7.379848  7.4027314 7.3845406 7.3954473]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000271596290-0120-s_lc.fits,12,TIC 271596290,3067.707689297493,0.5262889881766889,3,3,0,,EB,[2.190633  3.4659443 3.4967675 3.459645  3.4466944]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000272357134-0120-s_lc.fits,44,TIC 272357134,128.13975845233188,0.16743920955944147,8,7,2,,EB,[5.85395327 6.75505996 8.44722039 7.09162439 7.15737832]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278683641-0120-s_lc.fits,84,TIC 278683641,3477.7464900687323,0.4207730158632595,6,6,0,,EB,[6.415825  6.4193316 6.468815  6.452911  6.450098 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278684936-0120-s_lc.fits,62,TIC 278684936,205.76227779162176,0.12866104130966854,9,4,0,,notEB,[2.2047472 5.9227624 9.124907  4.1465745 0.9902766]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278956474-0120-s_lc.fits,98,TIC 278956474,148.43251950997652,0.20784117219450493,6,6,1,,notEB,[6.00839127 6.6696995  6.95951992 5.13951521 6.15491181]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278988794-0120-s_lc.fits,96,TIC 278988794,112.57648860216487,0.18253375651157672,8,6,0,,notEB,[5.5930033 6.3445587 8.107847  5.2255507 5.9382234]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000279510954-0120-s_lc.fits,36,TIC 279510954,85.48420790857618,0.08139959687194437,6,3,1,,notEB,[ 0.46912609 -0.96654596  6.51380955  5.29531605  6.21133646]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000300328258-0120-s_lc.fits,48,TIC 300328258,104.21208953447531,0.10398200025393824,6,3,0,,notEB,[2.090124  5.5459757 6.4760594 1.5121262 1.1586589]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000300871545-0120-s_lc.fits,61,TIC 300871545,181.46684195266644,0.15031236426703629,8,7,2,,EB,[6.66878529 7.15237299 8.11977546 6.93865623 7.75608715]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000309658221-0120-s_lc.fits,94,TIC 309658221,93.36314498500255,0.034902819016611915,6,5,2,,notEB,[4.93531266 5.24281487 6.20265467 5.79966962 4.85501219]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000349154435-0120-s_lc.fits,89,TIC 349154435,130.0583039487969,0.15404488703317085,7,5,1,,notEB,[5.43074348 6.06535903 7.90551553 4.61454936 4.82052857]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000349832824-0120-s_lc.fits,22,TIC 349832824,3944.1173592734804,0.25098132851766786,4,4,0,,EB,[4.4583354 4.492087  4.563924  4.5205607 4.5287805]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350443417-0120-s_lc.fits,66,TIC 350443417,10629.045229206487,0.2900327622361827,4,4,0,,EB,[4.6793623 4.692022  4.713644  4.683806  4.668043 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350479101-0120-s_lc.fits,1,TIC 350479101,518.9270760062581,0.2597262141729291,10,10,0,,EB,[10.277396 10.020209 10.377667  9.706222 10.057599]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350518984-0120-s_lc.fits,95,TIC 350518984,272.7161999384358,0.0301875543899662,22,22,0,,EB,[22.44019  22.35862  22.883713 22.339724 22.714853]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350765991-0120-s_lc.fits,65,TIC 350765991,227.74776567581245,0.044304450026425975,11,10,1,,EB,[10.10674784 10.13488922 11.39457599  9.04192681  8.28658503]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000358111274-0120-s_lc.fits,79,TIC 358111274,90.29499163295344,0.03587151356303515,16,15,0,,EB,[15.047701 14.716526 16.59553  15.799859 15.225955]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000364302118-0120-s_lc.fits,72,TIC 364302118,770.4252693856671,0.1988668863745928,4,4,2,,EB,[4.20230211 4.07833166 4.78261568 4.36660038 3.95016469]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000370227780-0120-s_lc.fits,25,TIC 370227780,265.5779168940427,0.13297268093285908,4,3,0,,notEB,[4.2420797 2.5751472 2.5760517]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000382198789-0120-s_lc.fits,87,TIC 382198789,129.8500379889511,0.1360737806920538,9,4,0,,notEB,[2.1389446 2.4377189 9.127993  6.034892  0.443444 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000382517745-0120-s_lc.fits,86,TIC 382517745,934.8998967845716,0.24220768714477706,12,11,0,,EB,[11.74733  11.721341 12.049379 11.335715 11.657191]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000404927661-0120-s_lc.fits,74,TIC 404927661,1095.8678504853958,0.32929749693346183,8,8,1,,EB,[8.45139912 8.51139092 8.65389966 8.55299321 8.49213696]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000425064757-0120-s_lc.fits,56,TIC 425064757,1694.7473019219613,0.021199741472021263,4,4,0,,EB,[4.245081  4.756056  4.947337  4.8699822 4.7840295]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000025155310-0121-s_lc.fits,115,TIC 25155310,115.77300975225448,0.21599044445604956,5,4,0,,notEB,[2.5257325 4.1397333 5.4947505 4.5280166 3.0282829]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000030110465-0121-s_lc.fits,174,TIC 30110465,158.6575804537637,0.05522824778545941,30,9,1,,EB,[ 7.33108964  0.71346101 30.80638242 10.31046572  0.34559216]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000030313682-0121-s_lc.fits,121,TIC 30313682,3205.391765156686,0.4832414579623912,4,4,0,,EB,[4.485092  4.4311004 4.5010977 4.392555  4.4491754]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000031181554-0121-s_lc.fits,170,TIC 31181554,114.96154980182988,0.38371882527873497,3,3,0,,notEB,[2.7729428 3.3060665 3.5225148 2.877878  3.0443077]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000031273263-0121-s_lc.fits,139,TIC 31273263,1061.4245735576908,0.0751585344784722,12,12,0,,EB,[12.236837 12.254728 12.399717 12.279546 12.217708]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000032150630-0121-s_lc.fits,172,TIC 32150630,866.8587801855213,0.13037356096416414,6,6,1,,EB,[6.22138365 6.17663902 6.48391123 6.01107355 6.45066389]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038574220-0121-s_lc.fits,124,TIC 38574220,157.5327136622923,0.14019789856859355,3,3,0,,notEB,[2.9736304 2.8644812 3.269049  3.0021334 3.054468 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038574307-0121-s_lc.fits,160,TIC 38574307,238.6133349275766,0.12285162167875255,6,3,0,,notEB,[1.305497  1.7106075 6.51123   3.3490825 2.4799364]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038586438-0121-s_lc.fits,135,TIC 38586438,1391.8407024189594,0.0913121905157579,5,5,1,,EB,[5.21506705 5.24044173 5.3507606  5.00430773 5.03502138]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038846515-0121-s_lc.fits,111,TIC 38846515,102.25754407335779,0.12443757732172027,5,4,1,,notEB,[4.16614029 4.01970776 5.22493912 4.61198932 2.14927105]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055272119-0121-s_lc.fits,197,TIC 55272119,165.76730721671447,0.07435619605806428,3,3,0,,notEB,[3.1230493 3.0786483 3.5574224 2.81853   3.0486872]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055295028-0121-s_lc.fits,127,TIC 55295028,67.16541720161538,0.159627279910729,6,5,1,,notEB,[5.54270054 5.51269976 6.29424657 5.46195077 4.93087777]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055404385-0121-s_lc.fits,157,TIC 55404385,9778.851132987083,0.30394164557277004,6,6,0,,EB,[6.832697  6.8482685 6.85863   6.8425007 6.816043 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055478023-0121-s_lc.fits,177,TIC 55478023,108.18635066683201,0.10237664971225824,3,3,0,,notEB,[3.2331557 3.588137  3.8729491 3.7203417 3.0299547]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055497281-0121-s_lc.fits,140,TIC 55497281,16269.95191210432,0.2377187717132384,10,9,0,,EB,[ 9.989529 10.003807 10.003932  9.992283  9.974351]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055652785-0121-s_lc.fits,169,TIC 55652785,2699.3621476650437,0.4322847730757602,3,3,0,,EB,[3.8682811 3.876107  3.9926631 3.877335  3.8613667]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055659311-0121-s_lc.fits,116,TIC 55659311,2918.961148130269,0.3952359028426905,8,8,0,,EB,[8.916403 8.915322 8.923797 8.854387 8.838509]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000140659980-0121-s_lc.fits,186,TIC 140659980,695.2526684675993,0.2571827043427144,9,9,1,,EB,[8.9867404  9.24626478 9.59276551 8.66908345 9.07354985]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000140692280-0121-s_lc.fits,163,TIC 140692280,109.39597986344171,0.07767256751489171,7,7,1,,notEB,[7.20551436 6.56321847 7.57824202 7.16560426 7.25102588]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141268467-0121-s_lc.fits,132,TIC 141268467,41574.20800708735,0.4133460467475077,5,5,0,,EB,[5.488215  5.5093317 5.5173235 5.5039177 5.479804 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141622065-0121-s_lc.fits,101,TIC 141622065,6282.483374808006,0.5837588689726007,3,3,0,,EB,[3.1860216 3.1952536 3.2471669 3.1776698 3.17302  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141809359-0121-s_lc.fits,114,TIC 141809359,268.0071820136867,0.20577913320666807,11,10,0,,EB,[10.885095 10.858285 11.557001 10.193824 10.930072]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000149473467-0121-s_lc.fits,141,TIC 149473467,12525.461631872558,0.4449226326075492,3,3,0,,EB,[3.4575188 3.4584825 3.4824972 3.434899  3.4534712]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000149603524-0121-s_lc.fits,156,TIC 149603524,305.7247761058188,0.31303604941773017,6,5,2,,EB,[4.99788266 5.48841388 6.55876924 5.49044008 5.53096405]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000150098777-0121-s_lc.fits,188,TIC 150098777,130.60658647249028,0.1479694874865258,4,3,1,,notEB,[3.39794041 3.87949482 4.9307114  3.73948452 4.24053404]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000150442264-0121-s_lc.fits,109,TIC 150442264,4492.350037169368,0.6593251400105262,4,4,0,,EB,[4.0297356 4.013685  4.0376706 4.036288  4.0103126]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000167126852-0121-s_lc.fits,158,TIC 167126852,218.05148957456646,0.10160924747535824,4,3,0,,notEB,[3.8470912 3.7748349 4.0269637 3.4848633 3.376183 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000167692429-0121-s_lc.fits,133,TIC 167692429,1818.8176629630127,0.37550797928396384,8,8,0,,EB,[8.07492  8.109803 8.154182 8.094855 8.148551]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000176960513-0121-s_lc.fits,198,TIC 176960513,176.63222329607322,0.12103697386013565,11,4,0,,notEB,[ 0.26671332  5.420486   11.614112    0.22241028  6.457505  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000177082055-0121-s_lc.fits,128,TIC 177082055,296.1111061582504,0.2402613218692275,3,3,0,,notEB,[2.941461  2.9604409 3.0509717 3.0279236 3.0201168]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000220457904-0121-s_lc.fits,137,TIC 220457904,88.40871914026388,0.08639825490705919,19,7,1,,notEB,[ 1.1579918  -1.58755338 19.5449141  14.41898195  2.68825297]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000220474209-0121-s_lc.fits,165,TIC 220474209,1479.7308443857185,0.142506139551982,5,4,1,,EB,[4.83244114 4.9165142  5.09552763 4.88824145 4.77214753]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000237940785-0121-s_lc.fits,193,TIC 237940785,242.7329095641787,0.07298642106296505,9,8,1,,EB,[8.2083847  8.8191288  9.25196933 8.42117132 8.70953788]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260041674-0121-s_lc.fits,152,TIC 260041674,225.22198782054556,0.2802880502494011,3,3,0,,notEB,[2.9170175 3.199112  3.3559413 3.078427  3.3036833]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260161144-0121-s_lc.fits,104,TIC 260161144,14439.774033725336,0.3432291984252567,4,4,0,,EB,[4.466083  4.472926  4.4900107 4.4753084 4.4685116]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260188537-0121-s_lc.fits,150,TIC 260188537,322.81603489033483,0.235780628281869,5,4,0,,notEB,[5.0335765 3.3643188 3.9324617]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260304296-0121-s_lc.fits,107,TIC 260304296,118.60522113748242,0.017107773378651273,6,4,2,,notEB,[2.39499902 4.55017124 6.57987386 5.36130816 4.36781672]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260372062-0121-s_lc.fits,120,TIC 260372062,123.1566173313458,0.3797235609872329,7,3,0,,notEB,[3.5280232 3.8285983 7.2833776 2.4905543 0.4713028]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260502102-0121-s_lc.fits,143,TIC 260502102,1249.4496365258274,0.26637042694044644,7,7,1,,EB,[7.39123508 7.40475122 7.49358885 7.35111757 7.38629265]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260504147-0121-s_lc.fits,108,TIC 260504147,5337.525615999444,0.3659031485709094,7,7,0,,EB,[7.268317  7.2959127 7.332214  7.2964087 7.3319254]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000271596290-0121-s_lc.fits,119,TIC 271596290,2858.095426560165,0.4181913241868541,3,3,0,,EB,[3.2977479 3.3007197 3.426774  3.3509505 3.2866893]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000272357134-0121-s_lc.fits,131,TIC 272357134,104.8339560985785,0.12682069713373656,6,4,2,,notEB,[3.66948732 3.41767235 6.20032847 3.23071483 4.99341965]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000278683641-0121-s_lc.fits,184,TIC 278683641,3589.737399466485,0.3975186200612557,6,6,0,,EB,[6.543128  6.5305305 6.6502385 6.6147294 6.55825  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000278956474-0121-s_lc.fits,179,TIC 278956474,254.27561044392368,0.3418703007937491,6,5,1,,notEB,[5.76068633 5.75594703 6.29235334 5.25092187 5.37976694]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000278988794-0121-s_lc.fits,176,TIC 278988794,98.57216746439123,0.15324138754447253,8,7,1,,notEB,[5.73095466 7.03789121 8.34609335 7.2134812  6.27837051]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279569707-0121-s_lc.fits,194,TIC 279569707,2567.230474772264,0.382284197373351,6,6,0,,EB,[6.124043  6.157236  6.217577  6.1598663 6.08124  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279569718-0121-s_lc.fits,145,TIC 279569718,142.31333400300906,0.23305685653311484,6,5,1,,notEB,[5.30642442 4.28078969 6.44084647 4.72597636 5.60286905]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279955276-0121-s_lc.fits,117,TIC 279955276,2557.1313881397464,0.2467713247219465,3,3,0,,EB,[3.6046562 3.6706705 3.70562   3.6847262 3.676104 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000294092960-0121-s_lc.fits,125,TIC 294092960,772.283178076242,0.4447116234992753,4,3,0,,notEB,[3.8694499 3.04064   4.5103474 3.1160102 3.5139003]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000294092966-0121-s_lc.fits,138,TIC 294092966,2180.21604075405,0.4238235034305838,3,3,0,,EB,[3.5761437 3.4847429 3.640362  3.4280152 3.4923255]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000300015239-0121-s_lc.fits,118,TIC 300015239,227.91681143955088,0.08310634840383141,5,3,0,,notEB,[4.71123   3.3990264 5.126363  2.9565706 2.790346 ]
