Filename,Unnamed: 0,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025078924-0120-s_lc.fits,139,TIC 25078924,1048.3147757093207,0.17348994731936146,5,5,1,,EB,[4.83923489 5.16007284 5.18612631 4.97763999 5.16511276]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025117242-0120-s_lc.fits,28,TIC 25117242,82.24358961057627,0.02435302300779438,5,0,2,,notEB,[-0.0731086   0.84169556  5.43449376 -1.93015638  0.46178674]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025134376-0120-s_lc.fits,18,TIC 25134376,189.70229933721515,0.029565241416938344,5,4,1,,notEB,[3.44697288 4.43511762 5.73564319 4.08933322 3.86290964]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000025155310-0120-s_lc.fits,6,TIC 25155310,120.95570212607515,0.20684690391803826,4,1,1,,notEB,[1.9859301  0.39775037 4.40513738 1.0377508  0.40108765]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000030313682-0120-s_lc.fits,13,TIC 30313682,2925.9325260747664,0.4547441893581395,4,4,0,,EB,[4.558542  4.55605   4.6221514 4.5813403 4.5682673]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000031273263-0120-s_lc.fits,44,TIC 31273263,625.7387400184692,0.03098346611522165,19,11,0,,EB,[18.571173   18.933088   19.451078    0.5280365   0.34856403]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000032150630-0120-s_lc.fits,119,TIC 32150630,856.0792725534596,0.1584034452897302,6,5,2,,EB,[6.08456685 5.83451142 6.24821001 5.93826082 5.94144189]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038574307-0120-s_lc.fits,90,TIC 38574307,158.4624975307481,0.08148964056078023,5,3,0,,notEB,[3.3415673 3.0640116 5.727025  3.261976  3.5081007]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038586438-0120-s_lc.fits,43,TIC 38586438,72.39219276699255,0.2411940226680921,5,5,2,,notEB,[5.26092619 5.56171883 5.71282704 5.41183994 5.54553507]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038699658-0120-s_lc.fits,181,TIC 38699658,164.18983845180657,0.04326362655181355,14,8,1,,EB,[ 1.02688984 14.08679476 14.95672986  9.13823859  1.69704696]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000038846515-0120-s_lc.fits,36,TIC 38846515,147.21200807438632,0.2363905844457546,4,1,1,,notEB,[1.49289194 1.40323    4.1605365  0.29072781 1.15802204]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000040716679-0120-s_lc.fits,108,TIC 40716679,216.15181210176812,0.08260236358046552,6,4,0,,notEB,[2.5859513 5.771414  6.7952924 3.9445252 4.042599 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055295028-0120-s_lc.fits,67,TIC 55295028,115.20382240218152,0.03734509934447405,4,4,2,,notEB,[4.41058788 4.73090074 4.87717635 4.82295368 4.47499131]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055384162-0120-s_lc.fits,12,TIC 55384162,196.8196674770903,0.1140388906354812,13,4,0,,notEB,[ 3.2732782  2.907585  13.21861    3.168808   0.7533085]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055404385-0120-s_lc.fits,83,TIC 55404385,9275.776945920326,0.2676593259506371,6,6,0,,EB,[6.7203426 6.7045956 6.728427  6.720498  6.6751695]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055497281-0120-s_lc.fits,46,TIC 55497281,16349.533071624575,0.35033264007034304,9,9,0,,EB,[9.104211 9.103849 9.117703 9.104614 9.09401 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055524055-0120-s_lc.fits,50,TIC 55524055,868.7867571831125,0.1909821074063853,7,7,1,,EB,[7.39089596 7.33660866 7.56114096 7.23580998 7.24002223]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055652785-0120-s_lc.fits,96,TIC 55652785,2522.1016694018053,0.42084181860565895,3,3,0,,EB,[3.8266103 3.8329256 3.9354777 3.812314  3.7406003]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000055659311-0120-s_lc.fits,0,TIC 55659311,2810.2070807276145,0.39742401262239824,8,8,0,,EB,[8.531089 8.471084 8.538147 8.521759 8.45167 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000140659980-0120-s_lc.fits,150,TIC 140659980,983.6002647042387,0.2957627296019345,9,8,1,,EB,[8.94902212 8.78275542 9.051451   8.97343372 8.87326777]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141268467-0120-s_lc.fits,82,TIC 141268467,41365.60920280308,0.41576336891172333,5,5,0,,EB,[5.125286  5.1451616 5.154789  5.1403193 5.119059 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141622065-0120-s_lc.fits,31,TIC 141622065,5790.098172964184,0.5774639501624191,3,3,0,,EB,[3.342949  3.2800734 3.3960083 3.3219948 3.3004656]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000141809359-0120-s_lc.fits,8,TIC 141809359,245.46343770903312,0.1891414183982134,11,11,0,,EB,[11.042825 10.004776 11.298915 11.030714 10.309766]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000142148228-0120-s_lc.fits,56,TIC 142148228,78.34121269818122,0.05239881399709417,5,5,2,,notEB,[4.55744687 5.01908692 5.5415129  5.24457776 5.07765236]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149176305-0120-s_lc.fits,45,TIC 149176305,262.25504062800906,0.3863829607216333,4,3,0,,notEB,[3.3741186 3.5706387 4.4285626 3.0254798 2.3769956]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149473467-0120-s_lc.fits,120,TIC 149473467,11679.86206006342,0.4419100830047856,3,3,0,,EB,[3.509137  3.528262  3.5503197 3.531181  3.535289 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149542947-0120-s_lc.fits,152,TIC 149542947,129.36427049883238,0.057116905831250876,15,4,0,,notEB,[ 1.9564326   3.7767727  15.452354    0.49811015  1.139252  ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149603524-0120-s_lc.fits,146,TIC 149603524,171.20890815229666,0.1934358443288353,7,6,2,,EB,[5.82648383 6.19830476 7.17120652 5.55572087 7.00164129]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000149989242-0120-s_lc.fits,98,TIC 149989242,109.75908251183728,0.2770921345099745,4,1,1,,notEB,[-0.51664345  1.42988273  4.12636207  1.68619665  1.57010133]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150098777-0120-s_lc.fits,160,TIC 150098777,225.43871715205142,0.07676467670717849,14,5,0,,notEB,[ 6.0411506  1.3521663 14.579974   4.5986967  2.5222106]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150431920-0120-s_lc.fits,9,TIC 150431920,247.4125376194993,0.09546531130557916,9,5,0,,notEB,[1.3958828 5.9412146 9.743547  6.198058  3.4006457]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150442264-0120-s_lc.fits,19,TIC 150442264,4333.406205989015,0.6109593105674033,3,3,0,,EB,[3.770709  3.7666836 3.816879  3.8124526 3.803765 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167126852-0120-s_lc.fits,93,TIC 167126852,190.08817329864826,0.07947710038462569,9,4,0,,notEB,[1.4783756 5.8719625 9.944749  4.4835734 1.4034942]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167304735-0120-s_lc.fits,71,TIC 167304735,1027.1371803556408,0.0036889703264648853,10,9,1,,EB,[ 7.4011901   9.27047481 10.47699248  8.6051045   9.75945656]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000167692429-0120-s_lc.fits,81,TIC 167692429,2038.4968244306208,0.4234158232712032,7,7,0,,EB,[7.0078173 7.0487356 7.050783  6.8854117 6.9619136]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000220474209-0120-s_lc.fits,89,TIC 220474209,1384.8759935100775,0.1449247243391349,5,4,1,,EB,[4.74757528 4.841093   5.01391517 4.79877042 4.84222457]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260161144-0120-s_lc.fits,30,TIC 260161144,13018.940044192334,0.3471271984318017,4,4,0,,EB,[4.374465  4.4005504 4.423231  4.3869534 4.4022737]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260502102-0120-s_lc.fits,135,TIC 260502102,951.4877653260263,0.24557703744910106,8,7,1,,EB,[7.72741821 7.73691838 8.09658312 7.84322237 7.91844594]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260504147-0120-s_lc.fits,29,TIC 260504147,5351.915311035669,0.3759292395374594,6,6,0,,EB,[6.9793    6.958898  6.980489  6.9633245 6.9736166]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000271596290-0120-s_lc.fits,14,TIC 271596290,2893.8498767164174,0.5217371740899914,3,3,0,,EB,[2.1809652 3.4532607 3.4840126 3.4469771 3.434058 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000272357134-0120-s_lc.fits,80,TIC 272357134,131.81806348537398,0.1663466954082819,8,7,2,,EB,[5.94674151 6.78883833 8.37018593 7.10336249 7.16481046]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278683641-0120-s_lc.fits,151,TIC 278683641,3479.1616747214107,0.4252699419312452,6,6,0,,EB,[6.060208  6.0635233 6.1103005 6.095266  6.0926085]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278956474-0120-s_lc.fits,177,TIC 278956474,199.71451095258092,0.2122327925977752,6,5,1,,notEB,[5.71962757 6.35106919 6.62780027 4.88998941 5.8595308 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000278988794-0120-s_lc.fits,173,TIC 278988794,103.903856011064,0.09189039959114406,4,1,2,,notEB,[0.6361021  1.66197333 4.06143331 0.13924165 1.10903162]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000279510954-0120-s_lc.fits,58,TIC 279510954,78.34121269818122,0.05239881399709417,2,2,0,,notEB,[2.1167269 1.9342326 2.4346602 2.2423685 1.9111879]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000300328258-0120-s_lc.fits,85,TIC 300328258,107.94390814738462,0.08579868512393897,6,2,1,,notEB,[1.22566721 5.31451965 6.41633419 0.54310244 0.12490312]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000300871545-0120-s_lc.fits,107,TIC 300871545,180.48441928559868,0.11938927793415338,8,7,2,,EB,[6.75393759 7.21894389 8.14992358 7.01414271 7.80193315]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000309658221-0120-s_lc.fits,169,TIC 309658221,92.49219659319787,0.016614050486247044,6,5,2,,notEB,[4.9987622  5.31191014 6.28934241 5.87895856 4.91698741]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000349154435-0120-s_lc.fits,158,TIC 349154435,125.41687516767892,0.12943060488187216,7,5,1,,notEB,[5.212584   5.84308118 7.66604345 4.396812   4.6041339 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000349832824-0120-s_lc.fits,32,TIC 349832824,3698.2737287447785,0.2500378965363784,4,4,0,,EB,[4.4960184 4.529955  4.6021833 4.558584  4.5668488]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350443417-0120-s_lc.fits,113,TIC 350443417,10158.213856051212,0.292273280251521,4,4,0,,EB,[4.5993595 4.611843  4.633163  4.6037416 4.588199 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350479101-0120-s_lc.fits,2,TIC 350479101,252.5743822043541,0.19895270416777125,10,9,1,,EB,[10.35838825  9.78134925 10.62086215  9.76254061  9.9294766 ]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350518984-0120-s_lc.fits,170,TIC 350518984,273.8609373475191,0.035728159872097466,21,21,0,,EB,[21.402393 21.324675 21.824936 21.306671 21.664085]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000350765991-0120-s_lc.fits,112,TIC 350765991,82.63225505588548,0.05015905542462525,9,8,1,,EB,[8.60489723 8.69600646 9.86626326 7.68069876 7.03916438]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000358111274-0120-s_lc.fits,140,TIC 358111274,90.99999354509168,0.041684302647704216,16,15,0,,EB,[14.762976  14.437204  16.28553   15.502853  14.9383335]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000364302118-0120-s_lc.fits,129,TIC 364302118,736.5027777578478,0.1922037621954156,4,4,2,,EB,[4.15798567 4.03510105 4.73323138 4.32084473 3.90805592]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000370227780-0120-s_lc.fits,37,TIC 370227780,147.21200807438632,0.2363905844457546,3,2,0,,notEB,[1.6430546 1.445494  3.6210225 2.107631  2.4992342]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000382198789-0120-s_lc.fits,154,TIC 382198789,136.0182032924436,0.11313646410152152,12,5,0,,notEB,[ 2.4540246  1.2489994 12.240696  10.33292    2.7581651]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000382517745-0120-s_lc.fits,153,TIC 382517745,744.960510473676,0.1729680409031986,13,13,0,,EB,[13.817294 13.801671 13.956239 13.893095 13.665821]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000404927661-0120-s_lc.fits,131,TIC 404927661,770.4265262565027,0.3179410089527384,10,10,0,,EB,[ 9.942794 10.015284 10.183123 10.062438  9.990769]
/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000425064757-0120-s_lc.fits,95,TIC 425064757,942.9751804738072,0.04099925889997895,5,2,1,,notEB,[-0.40543876 -0.2618105   5.2854077   4.90678182  3.58314984]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000025155310-0121-s_lc.fits,201,TIC 25155310,108.73058211258362,0.16632175374448002,5,4,0,,notEB,[2.5492325 4.172594  5.5354643 4.563137  3.0547073]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000030110465-0121-s_lc.fits,303,TIC 30110465,179.69567281905464,0.0368845989754379,25,8,1,,EB,[ 6.09548923  0.56683655 25.71965643  8.59263692  0.26415865]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000030313682-0121-s_lc.fits,207,TIC 30313682,2891.6917751408496,0.4856623229910904,4,4,0,,EB,[4.6681676 4.612115  4.6847835 4.5720997 4.6308794]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000031181554-0121-s_lc.fits,293,TIC 31181554,110.34126242479424,0.384399816846188,3,3,0,,notEB,[2.7879    3.3193922 3.535176  2.8925133 3.058431 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000031273263-0121-s_lc.fits,234,TIC 31273263,1056.9109134150267,0.07110158789373605,11,11,0,,EB,[11.669085 11.686217 11.825075 11.709986 11.650763]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000032150630-0121-s_lc.fits,299,TIC 32150630,833.4412176012767,0.13815813071448152,6,6,2,,EB,[6.01869097 6.21096667 6.46987796 6.31556723 6.43814852]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038574220-0121-s_lc.fits,212,TIC 38574220,117.50190710536978,0.06087825864966295,3,2,0,,notEB,[2.9386795 2.8297973 3.2330225 2.9670875 3.0192485]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038574307-0121-s_lc.fits,275,TIC 38574307,193.88478476338418,0.07744455922960093,8,1,1,,notEB,[ 2.72383255 -2.80921142  8.98225441  0.52460633 -1.5605155 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000038846515-0121-s_lc.fits,197,TIC 38846515,142.63172696919654,0.249830904214557,3,0,1,,notEB,[-0.35644208 -0.22477383  3.95569315 -0.72691431 -1.70428194]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055272119-0121-s_lc.fits,326,TIC 55272119,364.3444451762825,0.021648458993291358,3,2,0,,notEB,[2.244999  2.3126493 3.8527596 2.7464008 1.6057324]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055295028-0121-s_lc.fits,218,TIC 55295028,66.66886527265504,0.21446265384768967,6,5,1,,notEB,[5.43072498 5.40135703 6.16596052 5.35170904 4.83217391]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055404385-0121-s_lc.fits,270,TIC 55404385,10001.122427435648,0.2959050753713812,6,6,0,,EB,[6.402935  6.4175506 6.427279  6.4121394 6.3872986]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055497281-0121-s_lc.fits,235,TIC 55497281,16493.513960425236,0.3498950203722882,9,9,0,,EB,[9.237134 9.252768 9.255715 9.241956 9.248316]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055652785-0121-s_lc.fits,292,TIC 55652785,2512.420336513604,0.4359035724748425,4,3,0,,EB,[3.9337363 3.9416792 4.0600314 3.9429283 3.9267118]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000055659311-0121-s_lc.fits,202,TIC 55659311,2912.443502044367,0.3952209710778764,8,8,0,,EB,[8.425443  8.424418  8.432447  8.366706  8.3516655]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000140659980-0121-s_lc.fits,310,TIC 140659980,694.863487242249,0.25457474198579105,9,8,1,,EB,[8.46950867 8.71417568 9.04082219 8.17004883 8.55134398]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000140692280-0121-s_lc.fits,278,TIC 140692280,193.88478476338418,0.07744455922960093,2,2,0,,notEB,[2.526175  2.7287455 2.7608407 2.5885828 2.5338805]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141268467-0121-s_lc.fits,229,TIC 141268467,33833.43412780116,0.359576212972753,5,5,0,,EB,[5.2524147 5.2727113 5.280393  5.267507  5.24433  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141622065-0121-s_lc.fits,182,TIC 141622065,6082.3198875358885,0.5795654440183484,3,3,0,,EB,[3.1792142 3.1884384 3.2403107 3.1708694 3.166222 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000141809359-0121-s_lc.fits,200,TIC 141809359,268.08516016708734,0.20711659625405415,11,10,0,,EB,[10.407241 10.381603 11.049738  9.746226 10.450244]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000149473467-0121-s_lc.fits,236,TIC 149473467,12502.49877614104,0.4596478797642993,3,3,0,,EB,[3.3483763 3.3493168 3.3727744 3.3262806 3.3444219]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000149603524-0121-s_lc.fits,269,TIC 149603524,307.8867289241817,0.30718290487970185,6,5,2,,EB,[4.76079226 5.22882712 6.24008067 5.22858661 5.2208662 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000150098777-0121-s_lc.fits,312,TIC 150098777,262.1675482037425,0.2095042684009219,3,3,0,,notEB,[3.3749037 3.4767115 3.5915177 3.3724446 3.4352577]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000150442264-0121-s_lc.fits,193,TIC 150442264,4109.376792542538,0.5321503941407695,4,4,0,,EB,[4.0060716 3.9900012 4.0140133 4.0126295 3.9866252]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000167126852-0121-s_lc.fits,273,TIC 167126852,79.2215618287626,0.20952642277385572,7,1,2,,notEB,[ 0.71206152 -2.2964096   7.03117026  1.36816579  1.62401061]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000167692429-0121-s_lc.fits,230,TIC 167692429,1814.4667298741813,0.3750479554677104,7,7,0,,EB,[7.6337247 7.6667814 7.708842  7.6526165 7.7035036]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000176960513-0121-s_lc.fits,329,TIC 176960513,104.37877034221351,0.028360153758911433,16,5,2,,notEB,[-0.11710343  7.84613906 16.16596784 -1.74388741  6.33900213]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000177082055-0121-s_lc.fits,219,TIC 177082055,39.3873627574894,0.2198732192358953,3,2,0,,notEB,[2.8967273 2.9153054 3.0039861 2.9814088 2.9737475]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000220457904-0121-s_lc.fits,232,TIC 220457904,173.49629506019596,0.24473145980577166,7,3,0,,notEB,[1.6311136  0.74184597 7.6143265  5.958567   2.151376  ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000220474209-0121-s_lc.fits,282,TIC 220474209,1388.5686500577847,0.14482503717610645,5,4,1,,EB,[4.86877389 4.953369   5.13349459 4.92492812 4.80810268]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000237940785-0121-s_lc.fits,321,TIC 237940785,813.6064175375025,0.18829780238769345,2,2,0,,notEB,[2.050351  2.101481  2.154528  2.0613737 2.1417978]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260041674-0121-s_lc.fits,259,TIC 260041674,134.5066690306378,0.1087105988717185,2,0,0,,notEB,[0.15002158 0.19750963 2.8444884  0.04664205 0.28458983]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260161144-0121-s_lc.fits,185,TIC 260161144,13321.389443925094,0.34056872454690323,4,4,0,,EB,[4.6059966 4.61302   4.630556  4.6154656 4.6084886]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260188537-0121-s_lc.fits,257,TIC 260188537,737.0339656779172,0.16820589096268992,3,2,0,,notEB,[2.1402378  0.98204404 3.4522066  1.621675   2.6902783 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260304296-0121-s_lc.fits,191,TIC 260304296,183.9027973037396,0.05399949401884042,5,4,1,,notEB,[2.3466553  4.15061808 5.87038224 4.85585612 3.99875453]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260372062-0121-s_lc.fits,206,TIC 260372062,2894.26170300932,0.5113427280642628,4,2,0,,notEB,[0.12202877 2.627502   4.803484   1.3990526  1.0078233 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260502102-0121-s_lc.fits,240,TIC 260502102,1217.7011816356853,0.2532094737823929,7,7,1,,EB,[7.06475042 7.07779238 7.16351228 7.02604295 7.05876323]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260504147-0121-s_lc.fits,192,TIC 260504147,5334.979349395765,0.3681004472674916,6,6,0,,EB,[6.8952146 6.9214215 6.955891  6.9218903 6.955617 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000271596290-0121-s_lc.fits,205,TIC 271596290,2894.26170300932,0.5113427280642628,3,3,0,,EB,[3.3327038 3.3356974 3.4626641 3.3862922 3.3215656]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000272357134-0121-s_lc.fits,228,TIC 272357134,674.7832452331994,0.4845955180991829,5,2,2,,notEB,[2.26665237 1.9657226  5.29195922 1.74211796 3.84925418]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000278683641-0121-s_lc.fits,306,TIC 278683641,3311.2313547900517,0.31773507351985897,6,6,0,,EB,[6.6995153 6.6866217 6.809137  6.772795  6.714992 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000278956474-0121-s_lc.fits,305,TIC 278956474,265.77926198134026,0.2722371320267181,6,5,0,,notEB,[5.292694  5.2164607 6.1922383 5.314403  5.087593 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279569707-0121-s_lc.fits,322,TIC 279569707,2565.2479471037414,0.3727234463522861,5,5,0,,EB,[5.795122  5.826592  5.8837996 5.8290863 5.7545404]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279569718-0121-s_lc.fits,246,TIC 279569718,142.14824697774188,0.22444985470514392,3,0,2,,notEB,[ 0.10580919 -0.86107709  3.71789653  0.15626873  0.10764408]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000279955276-0121-s_lc.fits,203,TIC 279955276,2438.8849234112,0.249074666864594,3,3,0,,EB,[3.4648218 3.462674  3.5432498 3.5131984 3.445365 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000294092960-0121-s_lc.fits,214,TIC 294092960,328.0347871788421,0.4463037730581863,5,2,1,,notEB,[ 3.09174137  1.64165633  5.9461505  -0.55455309  2.71623659]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000294092966-0121-s_lc.fits,233,TIC 294092966,2055.434376389007,0.4287015200191375,3,3,0,,EB,[3.5922484 3.5002663 3.6568794 3.4431822 3.507901 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000300015239-0121-s_lc.fits,204,TIC 300015239,2438.8849234112,0.249074666864594,5,1,0,,notEB,[0.34207207 0.2524616  5.6087685  0.36366326 0.4091035 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000300328258-0121-s_lc.fits,276,TIC 300328258,193.88478476338418,0.07744455922960093,3,2,0,,notEB,[3.4089673 2.9981704 3.4937143 2.967657  2.8925061]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000300560295-0121-s_lc.fits,211,TIC 300560295,117.50190710536978,0.06087825864966295,12,10,1,,EB,[10.82908248 10.60592104 12.47436484  9.78077107 10.35112471]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000300871545-0121-s_lc.fits,291,TIC 300871545,349.6942244844206,0.23994876473998356,7,7,2,,EB,[7.16592637 7.32059787 7.68108434 6.9075416  7.13702965]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000309658221-0121-s_lc.fits,324,TIC 309658221,525.9057739597956,0.28143666615575924,6,6,1,,notEB,[6.63088484 6.94297457 6.98713497 6.55135239 6.6751889 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000349154435-0121-s_lc.fits,318,TIC 349154435,71.42422001887297,0.07423398233193754,4,2,2,,notEB,[2.75446288 1.51471972 4.45118168 3.0204102  0.5624933 ]
/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000349832824-0121-s_lc.fits,198,TIC 349832824,3645.7113749083,0.25000196153652665,4,4,0,,EB,[4.497722  4.5014944 4.592674  4.5110354 4.504987 ]
